Card#,Title,Artist,Year,SpotifyURL
30,1000 Träume weit (Tornero),Anna-Maria Zimmermann,2009,https://open.spotify.com/track/5nu6DLPJ91h2lSKQuPDzYd
31,Zeit zu gehen,Unheilig,2014,https://open.spotify.com/track/0sKIlIyuCtb59r8MYmB2cb
32,Ich will dich für immer - Disco Fox,NIC,2007,https://open.spotify.com/track/0LAoOBOExGV5EGYM4DfNvx
33,Steirermen San Very Good,Das Stoakogler Trio,1992,https://open.spotify.com/track/2HclOVB5b88sN0Ac2mnNCb
34,Irgendwie Wird's Schon Geh'n,Tom Astor,1996,https://open.spotify.com/track/1Jqkdhn0jbLdr3SP7M3fPA
35,Die Pure Lust am Leben,Geier Sturzflug,1984,https://open.spotify.com/track/1lqS2d1wKlz4jGWtz6nZ2V
36,Sind Sie der Graf von Luxemburg?,Dorthe,1968,https://open.spotify.com/track/2jvPETfvUp63D05WMRR5lV
37,Weekend,"DJ Herzbeat, Sarah Engels",2019,https://open.spotify.com/track/19L25UjeG3XZicOLmWy2yP
38,Du mußt deinen Weg alleine gehen,Dirk Busch,1994,https://open.spotify.com/track/7ljqYQ9je16MNSaWg4shQy
39,Nein heißt ja,G.G. Anderson,1981,https://open.spotify.com/track/6G68Gu9tRRzU3aDzfdpozH
40,"Oh, wann kommst du?",Daliah Lavi,1970,https://open.spotify.com/track/0sckKnlXr0nV9zYfLDmUuF
41,Gold,Jasmin Wagner,2021,https://open.spotify.com/track/7iwZxTPvg1h5rYmmwEd8GI
42,Paradies,Francine Jordi,2015,https://open.spotify.com/track/4uUdr8JGDWyFe8N8GaJYmS
43,Das Kann Nur Liebe Sein (En Vän Som Du),Vikinger,2003,https://open.spotify.com/track/6OQBLoJyJpz1DPb3cuegG8
44,Die Immer Lacht,"Stereoact, Kerstin Ott",2015,https://open.spotify.com/track/0lKyMPBRuIDCX56NORu5NZ
45,Ich kauf' mir lieber einen Tirolerhut,Billy Mo,1962,https://open.spotify.com/track/1v207ZF2NQmkp1bp6ehphg
46,Wenn ich nur ein Trucker wär,"Gunter Gabriel, Linda Feller",1995,https://open.spotify.com/track/16eKf9DcgwytudS5LUDogC
47,Engel,Nino de Angelo,2001,https://open.spotify.com/track/2A8aopZvdCJ9yYoZLt6TqN
48,Hör gut zu,Pur,1993,https://open.spotify.com/track/1SqipU2h7pOMZd4ynckn6k
49,Eine Nacht,Ramon Roselly,2020,https://open.spotify.com/track/7AgLXVsuToMUB8BlPdiWxr
50,"Erst du, dann du",Stefanie Hertel,2004,https://open.spotify.com/track/3nx4ZR84dZbhcJdaAPLxgi
51,Wenn i mit dir tanz,Nicki,1986,https://open.spotify.com/track/1UYWocoT1yNBAedYF7UBZw
52,Barfuß bis ans Ende der Welt,Fernando Express,2005,https://open.spotify.com/track/4mlWlvWRvvnemGaIlnTF4e
53,Tanz mit mir durch die Nacht,Freddy Breck,1993,https://open.spotify.com/track/4isdtsKAS5AG2RQt3jQ7hb
54,Willst du mich für immer,Michelle,2007,https://open.spotify.com/track/0PiB3p8khJF6ULEvmzuhx1
55,Anita,Costa Cordalis,1976,https://open.spotify.com/track/0ObItSI2K1SP6uJPdHSyb9
56,Mit dir vielleicht,Nicole,1992,https://open.spotify.com/track/0Bq4OlOqTenKiLCKzml0Hn
57,Mein Ein und mein Alles,Carrière,1995,https://open.spotify.com/track/1oy5gYPBNzICwy4VCvrc6k
58,Flaschenpost,Fantasy,2013,https://open.spotify.com/track/2MgX1Pwhs18O2iXelFbtIR
59,So bist du,Peter Maffay,1979,https://open.spotify.com/track/3a5Pk82SnxIfGbuu78jCGp
60,Lebenslänglich Du,Oliver Haidt,1996,https://open.spotify.com/track/5g5MuODGRtOqj0IVJjG8P2
61,Ich küss dir die Angst von deiner Haut,Wolfgang Ziegler,2003,https://open.spotify.com/track/65WVmgaxXQINP00OgTrntq
62,Wer die Sehnsucht kennt,Claudia Jung,1995,https://open.spotify.com/track/2SVHVXpoEfFumA74FpO0Sh
63,Du entschuldige i kenn di,Peter Cornelius,1980,https://open.spotify.com/track/0EU1QSamfdveKFIlxN1jW0
64,Schlittenfahren in Tirol (Der Schnittensong),DJ Zipfelmann,2004,https://open.spotify.com/track/50XIyAl7f1IvBTrmPWWtxg
65,Weiß' der Geier,Wolfgang Petry,1998,https://open.spotify.com/track/5FZbuJXZ4iagv6rrbM04Dg
66,Das Trampolin - Live,Mike Krüger,1994,https://open.spotify.com/track/0KLS2bh5qpsbjP9ucr6qaH
67,Kreuzberger Nächte,Gebrüder Blattschuss,1978,https://open.spotify.com/track/5zOTYihDHgLl1K2o2w1S9O
68,Ibiza,Ibo,1985,https://open.spotify.com/track/6ceBPO4rszKIR0CKyr9f1g
69,Auf der Straße nach Süden,Tony Marshall,1978,https://open.spotify.com/track/6VuP54I5GDugYPVRQJqCYA
70,Ich liebe das Leben,Vicky Leandros,1975,https://open.spotify.com/track/3c12xbWbu6Xv3oeoV2upg6
71,Macho Macho,Rainhard Fendrich,1988,https://open.spotify.com/track/1HJenn0zYMtQJY7ZMKdzzl
72,Heidi,Gitti Und Erica,1977,https://open.spotify.com/track/7DAaStJqR0QVpqSJYqIahI
73,Früh-Stück,Gebrüder Blattschuss,1979,https://open.spotify.com/track/3PeUytVHSB0plBO03sT7NA
74,Des geht vorbei,Nicki,1992,https://open.spotify.com/track/46R8l8fBUfMe716BfGNHXW
75,Ich liebe dich,Clowns & Helden,1986,https://open.spotify.com/track/1iTFJGcZT9gA0CzlSCTQ8r
76,Fang das Licht,"Karel Gott, Darinka",1986,https://open.spotify.com/track/4Ov2I9GCsSQN90lSX6EDuo
77,Wo finde ich den Mann?,Lill-Babs,1961,https://open.spotify.com/track/37YtooeK4NwzPdLAIQ2yBx
78,"Gold, Platin und Diamant",Die Fidelen Mölltaler,1984,https://open.spotify.com/track/4Nfd91XYD16Rx5R2hPRo7c
79,Santa Catarina,Andrea Jürgens,1991,https://open.spotify.com/track/1jVFe4jxD9sccMlWyIBtHM
80,Der blonde Hans,Hannes Kröger,1988,https://open.spotify.com/track/3OUj5lijPrVjTdh0RjO5gC
81,Das ganze Leben ist ein Quiz,Hape Kerkeling,1991,https://open.spotify.com/track/14FSVZBZOcVTaOQwPEJ7qe
82,Dicht im Flieger,Julian Sommer,2022,https://open.spotify.com/track/6sS77FZh2eJfYBsFUW6hjI
83,Lass die Sonne in dein Herz,Wind,1987,https://open.spotify.com/track/7sMd8AmgwoHgw674d2oQgB
84,Ein bisschen Spaß muss sein,Roberto Blanco,1972,https://open.spotify.com/track/5bYpoFFTImibvRIf54KdKq
85,Da Da Da ich lieb dich nicht du liebst mich nicht Aha Aha Aha,Trio,1981,https://open.spotify.com/track/1vvM6xw5vvyN2Xt1gbrBnR
86,Scheiss drauf! (Mallorca ist nur einmal im Jahr),Peter Wackel,2013,https://open.spotify.com/track/4deIuQ3eL6Cb1Mn69hP4eU
87,Mendocino,Michael Holm,1969,https://open.spotify.com/track/5KCissLwDtwLDkpDXj0Atc
88,Zwei Senoritas,Sigrid & Marina,2010,https://open.spotify.com/track/0CECyQToxeHqXdylm1E3WK
89,Ich vermiss' Dich... (wie die Hölle),Zlatko,2000,https://open.spotify.com/track/5qAtXePWHaJMSCjz2kMyeX
90,Du schaffst das schon,KLUBBB3,2016,https://open.spotify.com/track/4eh0ZnjqYVs5RDc4UZ8pu6
91,Tanze mit mir in den Morgen,Gerhard Wendland,1961,https://open.spotify.com/track/56OwSebiO4pu7jHphz4VNF
92,Lass mi bei Dir sein,Atlantis,1987,https://open.spotify.com/track/3znNv4cuLyXbs3eGdNRqfz
93,Rote Lippen Soll Man Küssen,Cliff Richard,1963,https://open.spotify.com/track/0foQ1WocTrUbONxupYntNJ
94,Ich brauch ein bisschen Glück,Andy Borg,1994,https://open.spotify.com/track/0YuNGTa3rYsayd8pjMLQsd
95,Warum hast Du nicht nein gesagt Roland Kaiser, Maite Kelly,2014,https://open.spotify.com/track/1OGxXjPkblmZPjoi17xN6T
96,Bierkapitän,"Markus Becker, Bierkapitän",2019,https://open.spotify.com/track/6HYUEmRaOxpnBF9rXtrWOJ
97,Glücksmoment,Prince Damien,2016,https://open.spotify.com/track/1QleddKv5OZcFSDvszJr20
98,Cordula Grün,Josh.,2018,https://open.spotify.com/track/483ykNWhSQXYprueXUMNeo
99,Der geilste Fehler,Marina Marx,2020,https://open.spotify.com/track/28ooNJCBh2MWbCVYhZ8aqx
100,Regenbogenfarben,Kerstin Ott,2018,https://open.spotify.com/track/5QrQGn6H1L2NEPyjDCxTXq
101,Lovesong,Francine Jordi,2018,https://open.spotify.com/track/18fNOhyZxb4ZuXuAqNwlTt
102,Tanze Samba mit mir,Tony Holiday,1977,https://open.spotify.com/track/667HVkr7MavlBv2DhzQS3k
103,Herz ist Trumpf (Dann rufst du an...),Trio,1983,https://open.spotify.com/track/2d3QIyikjmsaxNaKasGS1K
104,"Viva Colonia (Da simmer dabei, dat is prima!)",Höhner,2003,https://open.spotify.com/track/4tNwc7jQ5eqWFGDlX8YBtT
105,Königin der Nacht,Cordalis,2003,https://open.spotify.com/track/0BRoLVlLvbRmxZrluFNLmK
106,Es ist geil ein Arschloch zu sein,Christian Möllmann,2000,https://open.spotify.com/track/3Z5RbPwwhnbUS5EP9SbZL4
107,Männertango,Ella Endlich,2011,https://open.spotify.com/track/6zXpujCKpOye18GbdAq2lD
108,Sieben Leben für dich,Maite Kelly,2016,https://open.spotify.com/track/3vMiVz4dMHyHVkWuduPTfj
109,Ich bin wer ich sein will (feat. Allessa),MusikApostel,2019,https://open.spotify.com/track/454AXybVbhF6TZeCo5lcc8
110,Wie kannst du mich bloss lieben,Andy Borg,2000,https://open.spotify.com/track/0Oz7TnVm5xNgvLx0xSREt3
111,Wolke 7,Wolkenfrei,2015,https://open.spotify.com/track/1I14TXOgylN4gTuGkrNCYb
112,Fiesta Mexicana,Rex Gildo,1972,https://open.spotify.com/track/1rN5NmqLUBwAlacJreDnR9
113,Sonderzug nach Pankow,Udo Lindenberg & Das Panik-Orchester,1983,https://open.spotify.com/track/1vlzhoQJKTmEVDmSXcFT4a
114,Bruttosozialprodukt,Geier Sturzflug,1982,https://open.spotify.com/track/7KvP2ZTaarTcejYyR8KWPs
115,Trödler Abraham,Wolfram,1970,https://open.spotify.com/track/7C7I1LxB2tUXn3Dop3uIdK
116,Knutschen...ich kann nichts dafür,Linda Hesse,2014,https://open.spotify.com/track/0k6WvGNgeySmv1E0zU0Fni
117,Ententanz (Ja wenn wir alle Englein wären),Fred Sonnenschein & seine Freunde,1981,https://open.spotify.com/track/6SqtV560bmCrZploVrOU6R
118,Polonase Blankenese,Gottlieb Wendehals,1981,https://open.spotify.com/track/68XLpAcKb8FFrQZluAqZrj
119,Schenk' mir diese eine Nacht,Brunner & Brunner,1993,https://open.spotify.com/track/1I1GRupqk0GHH3wVtEh8J5
120,Sieben Fässer Wein,Roland Kaiser,1977,https://open.spotify.com/track/3Yl3rmMaXb4RoLTeEMI4jb
121,Ich bin frei,Franziska Wiese,2016,https://open.spotify.com/track/6yBGQwgXk2sm8lPqdfCJjT
122,Sa-Lo-Me,Achim Reichel,1999,https://open.spotify.com/track/1StKt2sLCvJHGHZCoOs4b8
123,Aber sonst geht's mir gut,Alex Parker,2006,https://open.spotify.com/track/6aypklZ0UPkz46vLtvtGR5
124,Radio Zuckerhut,Wind,2009,https://open.spotify.com/track/1RDC1U56ctXnfx2TtJlAkg
125,Wenn du denkst du denkst dann denkst du nur du denkst,Juliane Werding,1975,https://open.spotify.com/track/0pcQ8KPT4QgcQH5N4B7gch
126,Goethe war gut,Rudi Carrell,1978,https://open.spotify.com/track/3D2QRkddB8XAryIllQ4EN8
127,Perfekte Welle,Juli,2004,https://open.spotify.com/track/2LV5joNDrsyuXEh4FBARVK
128,An Der Nordseeküste,Klaus & Klaus,1985,https://open.spotify.com/track/7lg9reolractKDt8McON0K
129,Die Schwarze Barbara,Heino,1975,https://open.spotify.com/track/0Wrak3l8C5HzpGnrK98a1G
130,Blau blüht der Enzian,Heino,1972,https://open.spotify.com/track/7LHEQq3Xy7brogiqnXsT4L
131,300 PS (... Auto),EAV (Erste Allgemeine Verunsicherung),1994,https://open.spotify.com/track/4Lchc2OMQIlnaRLVN17N7C
132,"Hey Boss, ich brauch mehr Geld",Gunter Gabriel,1974,https://open.spotify.com/track/0FHRffHaw2QJgmwW45U2hm
133,Ciao D'Amore,Klostertaler,1998,https://open.spotify.com/track/0uV7yccuJBzpz2A9bYvVKD
134,Solang wir lieben,Simone,2001,https://open.spotify.com/track/6nHQrTrXd0dyVb74VfsjxA
135,Tür an Tür mit Alice,Howard Carpendale,1977,https://open.spotify.com/track/6qN5SVmNKVfaE6nQFTm8P5
136,Verlier sie nie,Michael Wendler,2002,https://open.spotify.com/track/2MUj5Lx28sD7lHZGJwczJ6
137,Albany (feat. Roger Whittaker),"DJ Herzbeat, Roger Whittaker",2021,https://open.spotify.com/track/0LTsD9w7mj1d0L9TyJ4KXe
138,"Einmal hin, einmal her",Sarah-Jane,2005,https://open.spotify.com/track/5UsoJzNF88QO4PdexDQLnR
139,"Alles hat ein Ende, nur die Wurst hat zwei (Krause und Ruth)",Stephan Remmler,1986,https://open.spotify.com/track/5nl9DKN2UFt3cjefB0hNC8
140,Viel zu oft,Simone,2005,https://open.spotify.com/track/6Olh0YrqtSRtPRqiJSqRhS
141,Joana,Roland Kaiser,1984,https://open.spotify.com/track/4HRtevJUIf3h4vcc0LXL4Q
142,Was geht hier ab,voXXclub,2022,https://open.spotify.com/track/4MfSqOz1Ua9hgZv3zNrkb0
143,Amsterdam,Axel Fischer,2008,https://open.spotify.com/track/2ikhi7JOn5Kug3tcUOUSBx
144,"Saufen morgens, mittags, abends",Ingo ohne Flamingo,2017,https://open.spotify.com/track/1ORfyWYhDPxCAIZ9Ce78A3
145,"Emmylou, Emmylou",Truck Stop,1995,https://open.spotify.com/track/06ZCaJlCf0uzyw1HDM7ngp
146,Maschen-Draht-Zaun,Stefan Raab,1999,https://open.spotify.com/track/6De4KIVhsPbITD4N86fmlF
147,Das erste Mal tat's noch weh (Les histoires d'amour),"Stefan Waggershausen, Viktor Lazlo",1990,https://open.spotify.com/track/6ZknmWa9VVSFDjGudcrktZ
148,An der Copacabana,EAV (Erste Allgemeine Verunsicherung),1988,https://open.spotify.com/track/72MyxNUZ3SFivW1QsS5aIe
149,Etwas für die Ewigkeit,Claudia Jung,1989,https://open.spotify.com/track/2l9GnrHGPK0IpEe6wZzXme
150,I lass di nimmer aus,Relax,1990,https://open.spotify.com/track/7EQWjHjlRvKfKcpfrvMTGK
151,La Luna Blu,Monika Martin,1996,https://open.spotify.com/track/7DhEYaCKAEUhDu1UXN9pC6
152,Prinzessin,Michael Wendler,2006,https://open.spotify.com/track/4OHUbHxMGANU5qjBMxnX7r
153,Griechischer Wein,Udo Jürgens,1974,https://open.spotify.com/track/452WSSzuklpg0w4RKTlkvn
154,Die Gefühle haben Schweigepflicht,Andrea Berg,1995,https://open.spotify.com/track/6XAhhD4ZbcHoPm7FdcFzbS
155,Die rote Sonne von Barbados,Die Flippers,1986,https://open.spotify.com/track/17746nT5RodRzc10dYUBds
156,Es fährt ein Zug nach Nirgendwo,Christian Anders,1972,https://open.spotify.com/track/3uGkTWh0MXo9jVyyWSVCed
157,Der Sonne entgegen,Ben Zucker,2018,https://open.spotify.com/track/1BxvKtuUF3OlrEF3x87e2F
158,Rausch,Helene Fischer,2021,https://open.spotify.com/track/0eXTfsdOsGvxf7semdstyh
159,Mit dir werden Wunder noch wahr,Bernhard Brink,1996,https://open.spotify.com/track/5DtU9fVQMb7Lz0WXHCYhzp
160,Blaue Lagune,"Anna-Carina Woitschack, Stefan Mross",2020,https://open.spotify.com/track/3kfx1zpnXZPRCim2v8wtzj
161,Ohne Dich (schlaf' ich heut Nacht nicht ein),Münchner Freiheit,1985,https://open.spotify.com/track/7JM1dFLOa1kI5MqGnDufiY
162,Carbonara,Spliff,1982,https://open.spotify.com/track/5rlyDu27vOh33QgxVcPh8N
163,"Der Wilde, Wilde Westen",Truck Stop,1980,https://open.spotify.com/track/7LeYfDE3RuEAkSL5fsmEvH
164,Hello Again,Howard Carpendale,1984,https://open.spotify.com/track/4TwHWwirwPR5lQFeSSDhqr
165,Starke Gefühle,Juliane Werding,1988,https://open.spotify.com/track/4Qmw3WjhGemnO7x2acBBci
166,Lieben heißt Leben,Bernd Clüver,1993,https://open.spotify.com/track/7EY9PJwhxosyAym9S7bnw6
167,Büetzer Buebe,"Gölä, Trauffer",2019,https://open.spotify.com/track/6WpKBQFb4fs6nvyrLh9yiv
168,Mein Herz,Beatrice Egli,2013,https://open.spotify.com/track/1CINbWotyT3WDt9EDh3cww
169,Wenn den Kindern Flügel wachsen,Ingrid Peters,2005,https://open.spotify.com/track/4AKYFbcTn5DNTougQyjKRM
170,Hier kommt Kurt,Frank Zander,1989,https://open.spotify.com/track/6RE97TNubJ4EMkoULibMLw
171,"Verlieben, verloren, vergessen, verzeih'n",Wolfgang Petry,1992,https://open.spotify.com/track/5SYHMGmqS3cOOKuCarASBT
172,Du Depp,Haindling,1983,https://open.spotify.com/track/3jIAk86CBsLProXbWjC2cW
173,Mary Jane,Jürgen Peter,2009,https://open.spotify.com/track/1yCpEmld1N5ITbexsJgsXH
174,"Resi, i hol di mit mei'm Traktor ab",Wolfgang Fierek,1985,https://open.spotify.com/track/1YUob9bhaRpyhD6atTWDYb
175,Barfuß im Regen,"Dieter Thomas Kuhn, Michael Holm",1970,https://open.spotify.com/track/1lIeDS4aoI7deLuVUz9iRY
176,Johnny Däpp (Ich Will Mallorca Zurück),Lorenz Büffel,2016,https://open.spotify.com/track/014Jl3WPQF9AT3kQRWVmku
177,Du hast mich tausendmal belogen,Andrea Berg,2001,https://open.spotify.com/track/65wKbNqjUTmdyk47Z31Czm
178,So a schöner Tag,Donikkl,2008,https://open.spotify.com/track/4Q5F5CTGnvpKnQWyMwWGtX
179,Kribbeln im Bauch,Pe Werner,1991,https://open.spotify.com/track/4LuIBcsu61ef2AxnNZxC4Z
180,Hulapalu,Andreas Gabalier,2015,https://open.spotify.com/track/627QU4vNG3alCWCK1FMeLK
181,Michaela,Bata Illic,1972,https://open.spotify.com/track/37bnu4l20IzHZ6zkGjo0cp
182,Ich sterb fur dich,Vanessa Mai,2016,https://open.spotify.com/track/4UXJPa2Bzja3kgEEfQXDHi
183,Nicht mal eine Stunde,Mike Leon Grosch,2021,https://open.spotify.com/track/2VO7ytMJt7AICZyDGM09VV
184,Kölsche Jung,Brings,2014,https://open.spotify.com/track/6v3Rzc8reAqhJKURPWzpfR
185,Je T'aime Mon Amour,"Claudia Jung, Richard Clayderman",1994,https://open.spotify.com/track/7FngSnH102kAKDHU6aNawT
186,Freu dich bloß nicht zu früh,Gitte Haenning,1980,https://open.spotify.com/track/4k3ZWoIaOdDCyV0ZT27BvN
187,Die kleine Kneipe,Peter Alexander,1976,https://open.spotify.com/track/7lkm69lMX7sGuxhrncPMTW
188,Die Biene Maja,Karel Gott,1975,https://open.spotify.com/track/7jbWJ8dBSFElWnoGn9XYHI
189,Und heut' Nacht will ich tanzen,Michelle,1992,https://open.spotify.com/track/0aZ0TCz7rEoQV6sB3iQs99
190,Night Fever,Dieter Thomas Kuhn & Band,2012,https://open.spotify.com/track/6sCG0j2tZTdNeZvQPcKWZy
191,Es gibt kein Bier auf Hawaii,Paul Kuhn,1963,https://open.spotify.com/track/4Gs4xdlHoOTNszWdJsIU0Z
192,Das Spiel ist aus (Game Over),Olaf Henning,2000,https://open.spotify.com/track/0hniHUJCCzDCZZ35W1ro7Z
193,Das Lied von Manuel,Manuel & Pony,1979,https://open.spotify.com/track/63smv7iIzlW3sUHSiGtqWs
194,Du warst der geilste Fehler meines Lebens,Nockis,2014,https://open.spotify.com/track/0UOMHMQaPNJJRvGEDCMqZ8
195,Es gibt nur Wasser,Santiano,2012,https://open.spotify.com/track/2gxV47AHMGT7NI25NpO6Pj
196,So a Nacht,Spider Murphy Gang,1987,https://open.spotify.com/track/2NErf4ow27T3rZZZrjoh5i
197,Herzilein,Rudolf Rock & Die Schocker,1990,https://open.spotify.com/track/5RdeEPFIN94JuJfUeEOop2
198,Der rote Mond von Agadir,Fernando Express,2008,https://open.spotify.com/track/4CUOMhDYc8NqDZTHhpKHxO
199,Nimm einmal noch meine Hand,Ines Adler,1996,https://open.spotify.com/track/7bxfRoLTj35uJqQSeV7xWB
200,Willkommen im Club,Ross Antony,2021,https://open.spotify.com/track/4z60dbymqBotiLzXQCdII0
201,Anton aus Tirol,DJ Ötzi,1999,https://open.spotify.com/track/2YuKyP77pidQlkxm8PuyJj
202,Lebt denn der alte Holzmichl noch?,De Randfichten,2004,https://open.spotify.com/track/5QAWdyXt554tFyb3vQNvDw
203,Einen Traum für diese Welt,Xanadu,1989,https://open.spotify.com/track/3cxrQbpaf6FPOLPMO8vIkr
204,Oberammergau,Peter Wackel,2005,https://open.spotify.com/track/17eP4UcSwuLZdGtV4gIGLr
205,Katzeklo,Helge Schneider,1993,https://open.spotify.com/track/45P5X44bMEMZUsSU4Ij7GE
206,"Ich bin kein Dichter, kein Poet",Tom Astor,1991,https://open.spotify.com/track/6wlMwfmNDtyi09cZmKZO47
207,Alles wird gut,"Thomas Anders, Florian Silbereisen",2022,https://open.spotify.com/track/5yrc8eSlQXZ7ZUEznaQTFX
208,Und es war Sommer,Peter Maffay,1976,https://open.spotify.com/track/4i6mkvKRIO07bHANBNRDWe
209,Moos Hamma,"Münchner Zwietracht, Rudolph Moshammer",2000,https://open.spotify.com/track/6TWdSrzqbsmbcr8SlfXsbT
210,Ich will alles,Gitte Haenning,1983,https://open.spotify.com/track/68pF5RezIwjDQXgnibKrTd
211,Sex & Seine Konsequenzen,Anja Regitz,2006,https://open.spotify.com/track/4GtMdXZGS7NNW7j8FXlTkz
212,Nur geträumt,Nena,1982,https://open.spotify.com/track/0ukySDr4uEzZE36s7t7X8E
213,Wir haben Grund zum Feiern,Otto Waalkes,2008,https://open.spotify.com/track/6JNoitg85V9P8D40BAQnZz
214,Ich kann nicht ohne Dich - Fox Mix,Frank Lars,2010,https://open.spotify.com/track/4Msadmmr07wR75QMkm5EHl
215,Willst du mit mir geh'n,Daliah Lavi,1971,https://open.spotify.com/track/0MZXfdHy25Co8CSOAwB24q
216,Millionen Frauen lieben mich,Karl Dall,1987,https://open.spotify.com/track/4Z28JbkbELZq662hFzmJZS
217,"Grüezi Wohl, Frau Stirnimaa",Die Minstrels,1968,https://open.spotify.com/track/0W52vwENhl06m7KJM9t8QL
218,"Guten Morgen, liebe Sorgen",Jürgen von der Lippe,1987,https://open.spotify.com/track/4xkSmQEgAfA5bR4jQ0dbO2
219,So schmeckt der Sommer,Edward Reekers,1995,https://open.spotify.com/track/0ftIaUx27vc9K0ztdiZgHf
220,Lederhosenrock,Melissa Naschenweng,2020,https://open.spotify.com/track/2EHqCAYuSMZrTrNECNLOog
221,Der Nippel,Mike Krüger,1980,https://open.spotify.com/track/3XqgqDim4XESbdDOBUPqSo
222,Du kannst nicht immer 17 sein,Chris Roberts,1974,https://open.spotify.com/track/0IbuM7HceQXATToyQSvegs
223,Es Schiesst Ein Blitz In Meinen Kopf,Michael Morgan,1996,https://open.spotify.com/track/137OpkvgQaDcpuz1Lae5Jv
224,Das geht ab,Die Atzen,2009,https://open.spotify.com/track/14HwmTzxHghufFUtSrFTyY
225,Hör meinen Herzschlag,Norman Langen,2011,https://open.spotify.com/track/3KiZGBcD1mUpU3b4HrrL6r
226,Bist du dafür bereit?,Marie Reim,2022,https://open.spotify.com/track/1U9F9mUWAVkVvN8kFu3j1a
227,Ein Leben lang,Kastelruther Spatzen,2000,https://open.spotify.com/track/5o6CnxKo7JQSTJguOSexsm
228,Herzilein,Die Wildecker Herzbuben,1990,https://open.spotify.com/track/5PTwWO6hDp9GGs4bPQFZ12
229,"Junge, komm bald wieder",Freddy Quinn,1962,https://open.spotify.com/track/0mpaZ95PGChwKeRkmHdNwu
230,Wini-Wini,Die Tahiti Tamoures,1963,https://open.spotify.com/track/2NLOe1cJU8sJvc6ys67WHO
